Municipios;País de nacimiento;Sexo;Periodo;Total
30014 Campos del Río;Portugal;Mujeres;1 de enero de 2017;1
30014 Campos del Río;Portugal;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Portugal;Mujeres;1 de enero de 2015;1
30014 Campos del Río;Reino Unido;Total;1 de enero de 2020;32
30014 Campos del Río;Reino Unido;Total;1 de enero de 2019;38
30014 Campos del Río;Reino Unido;Total;1 de enero de 2018;37
30014 Campos del Río;Reino Unido;Total;1 de enero de 2017;39
30014 Campos del Río;Reino Unido;Total;1 de enero de 2016;38
30014 Campos del Río;Reino Unido;Total;1 de enero de 2015;59
30014 Campos del Río;Reino Unido;Hombres;1 de enero de 2020;18
30014 Campos del Río;Reino Unido;Hombres;1 de enero de 2019;18
30014 Campos del Río;Reino Unido;Hombres;1 de enero de 2018;18
30014 Campos del Río;Reino Unido;Hombres;1 de enero de 2017;19
30014 Campos del Río;Reino Unido;Hombres;1 de enero de 2016;20
30014 Campos del Río;Reino Unido;Hombres;1 de enero de 2015;29
30014 Campos del Río;Reino Unido;Mujeres;1 de enero de 2020;14
30014 Campos del Río;Reino Unido;Mujeres;1 de enero de 2019;20
30014 Campos del Río;Reino Unido;Mujeres;1 de enero de 2018;19
30014 Campos del Río;Reino Unido;Mujeres;1 de enero de 2017;20
30014 Campos del Río;Reino Unido;Mujeres;1 de enero de 2016;18
30014 Campos del Río;Reino Unido;Mujeres;1 de enero de 2015;30
30014 Campos del Río;Rumanía;Total;1 de enero de 2020;8
30014 Campos del Río;Rumanía;Total;1 de enero de 2019;12
30014 Campos del Río;Rumanía;Total;1 de enero de 2018;14
30014 Campos del Río;Rumanía;Total;1 de enero de 2017;15
30014 Campos del Río;Rumanía;Total;1 de enero de 2016;11
30014 Campos del Río;Rumanía;Total;1 de enero de 2015;23
30014 Campos del Río;Rumanía;Hombres;1 de enero de 2020;5
30014 Campos del Río;Rumanía;Hombres;1 de enero de 2019;6
30014 Campos del Río;Rumanía;Hombres;1 de enero de 2018;7
30014 Campos del Río;Rumanía;Hombres;1 de enero de 2017;8
30014 Campos del Río;Rumanía;Hombres;1 de enero de 2016;7
30014 Campos del Río;Rumanía;Hombres;1 de enero de 2015;13
30014 Campos del Río;Rumanía;Mujeres;1 de enero de 2020;3
30014 Campos del Río;Rumanía;Mujeres;1 de enero de 2019;6
30014 Campos del Río;Rumanía;Mujeres;1 de enero de 2018;7
30014 Campos del Río;Rumanía;Mujeres;1 de enero de 2017;7
30014 Campos del Río;Rumanía;Mujeres;1 de enero de 2016;4
30014 Campos del Río;Rumanía;Mujeres;1 de enero de 2015;10
30014 Campos del Río;Rusia;Total;1 de enero de 2020;0
30014 Campos del Río;Rusia;Total;1 de enero de 2019;0
30014 Campos del Río;Rusia;Total;1 de enero de 2018;0
30014 Campos del Río;Rusia;Total;1 de enero de 2017;0
30014 Campos del Río;Rusia;Total;1 de enero de 2016;0
30014 Campos del Río;Rusia;Total;1 de enero de 2015;1
30014 Campos del Río;Rusia;Hombres;1 de enero de 2020;0
30014 Campos del Río;Rusia;Hombres;1 de enero de 2019;0
30014 Campos del Río;Rusia;Hombres;1 de enero de 2018;0
30014 Campos del Río;Rusia;Hombres;1 de enero de 2017;0
30014 Campos del Río;Rusia;Hombres;1 de enero de 2016;0
30014 Campos del Río;Rusia;Hombres;1 de enero de 2015;0
30014 Campos del Río;Rusia;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Rusia;Mujeres;1 de enero de 2019;0
30014 Campos del Río;Rusia;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Rusia;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Rusia;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Rusia;Mujeres;1 de enero de 2015;1
30014 Campos del Río;Ucrania;Total;1 de enero de 2020;0
30014 Campos del Río;Ucrania;Total;1 de enero de 2019;0
30014 Campos del Río;Ucrania;Total;1 de enero de 2018;1
30014 Campos del Río;Ucrania;Total;1 de enero de 2017;1
30014 Campos del Río;Ucrania;Total;1 de enero de 2016;2
30014 Campos del Río;Ucrania;Total;1 de enero de 2015;0
30014 Campos del Río;Ucrania;Hombres;1 de enero de 2020;0
30014 Campos del Río;Ucrania;Hombres;1 de enero de 2019;0
30014 Campos del Río;Ucrania;Hombres;1 de enero de 2018;1
30014 Campos del Río;Ucrania;Hombres;1 de enero de 2017;1
30014 Campos del Río;Ucrania;Hombres;1 de enero de 2016;1
30014 Campos del Río;Ucrania;Hombres;1 de enero de 2015;0
30014 Campos del Río;Ucrania;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Ucrania;Mujeres;1 de enero de 2019;0
30014 Campos del Río;Ucrania;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Ucrania;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Ucrania;Mujeres;1 de enero de 2016;1
30014 Campos del Río;Ucrania;Mujeres;1 de enero de 2015;0
30014 Campos del Río;África;Total;1 de enero de 2020;33
30014 Campos del Río;África;Total;1 de enero de 2019;27
30014 Campos del Río;África;Total;1 de enero de 2018;25
30014 Campos del Río;África;Total;1 de enero de 2017;27
30014 Campos del Río;África;Total;1 de enero de 2016;28
30014 Campos del Río;África;Total;1 de enero de 2015;30
30014 Campos del Río;África;Hombres;1 de enero de 2020;24
30014 Campos del Río;África;Hombres;1 de enero de 2019;19
30014 Campos del Río;África;Hombres;1 de enero de 2018;17
30014 Campos del Río;África;Hombres;1 de enero de 2017;19
30014 Campos del Río;África;Hombres;1 de enero de 2016;20
30014 Campos del Río;África;Hombres;1 de enero de 2015;22
30014 Campos del Río;África;Mujeres;1 de enero de 2020;9
30014 Campos del Río;África;Mujeres;1 de enero de 2019;8
30014 Campos del Río;África;Mujeres;1 de enero de 2018;8
30014 Campos del Río;África;Mujeres;1 de enero de 2017;8
30014 Campos del Río;África;Mujeres;1 de enero de 2016;8
30014 Campos del Río;África;Mujeres;1 de enero de 2015;8
30014 Campos del Río;Argelia;Total;1 de enero de 2020;6
30014 Campos del Río;Argelia;Total;1 de enero de 2019;6
30014 Campos del Río;Argelia;Total;1 de enero de 2018;4
30014 Campos del Río;Argelia;Total;1 de enero de 2017;4
30014 Campos del Río;Argelia;Total;1 de enero de 2016;5
30014 Campos del Río;Argelia;Total;1 de enero de 2015;5
30014 Campos del Río;Argelia;Hombres;1 de enero de 2020;5
30014 Campos del Río;Argelia;Hombres;1 de enero de 2019;5
30014 Campos del Río;Argelia;Hombres;1 de enero de 2018;4
30014 Campos del Río;Argelia;Hombres;1 de enero de 2017;4
30014 Campos del Río;Argelia;Hombres;1 de enero de 2016;4
30014 Campos del Río;Argelia;Hombres;1 de enero de 2015;4
30014 Campos del Río;Argelia;Mujeres;1 de enero de 2020;1
30014 Campos del Río;Argelia;Mujeres;1 de enero de 2019;1
30014 Campos del Río;Argelia;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Argelia;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Argelia;Mujeres;1 de enero de 2016;1
30014 Campos del Río;Argelia;Mujeres;1 de enero de 2015;1
30014 Campos del Río;Marruecos;Total;1 de enero de 2020;27
30014 Campos del Río;Marruecos;Total;1 de enero de 2019;20
30014 Campos del Río;Marruecos;Total;1 de enero de 2018;21
30014 Campos del Río;Marruecos;Total;1 de enero de 2017;23
30014 Campos del Río;Marruecos;Total;1 de enero de 2016;23
30014 Campos del Río;Marruecos;Total;1 de enero de 2015;23
30014 Campos del Río;Marruecos;Hombres;1 de enero de 2020;19
30014 Campos del Río;Marruecos;Hombres;1 de enero de 2019;13
30014 Campos del Río;Marruecos;Hombres;1 de enero de 2018;13
30014 Campos del Río;Marruecos;Hombres;1 de enero de 2017;15
30014 Campos del Río;Marruecos;Hombres;1 de enero de 2016;16
30014 Campos del Río;Marruecos;Hombres;1 de enero de 2015;16
30014 Campos del Río;Marruecos;Mujeres;1 de enero de 2020;8
30014 Campos del Río;Marruecos;Mujeres;1 de enero de 2019;7
30014 Campos del Río;Marruecos;Mujeres;1 de enero de 2018;8
30014 Campos del Río;Marruecos;Mujeres;1 de enero de 2017;8
30014 Campos del Río;Marruecos;Mujeres;1 de enero de 2016;7
30014 Campos del Río;Marruecos;Mujeres;1 de enero de 2015;7
30014 Campos del Río;Nigeria;Total;1 de enero de 2020;0
30014 Campos del Río;Nigeria;Total;1 de enero de 2019;0
30014 Campos del Río;Nigeria;Total;1 de enero de 2018;0
30014 Campos del Río;Nigeria;Total;1 de enero de 2017;0
30014 Campos del Río;Nigeria;Total;1 de enero de 2016;0
30014 Campos del Río;Nigeria;Total;1 de enero de 2015;0
30014 Campos del Río;Nigeria;Hombres;1 de enero de 2020;0
30014 Campos del Río;Nigeria;Hombres;1 de enero de 2019;0
30014 Campos del Río;Nigeria;Hombres;1 de enero de 2018;0
30014 Campos del Río;Nigeria;Hombres;1 de enero de 2017;0
30014 Campos del Río;Nigeria;Hombres;1 de enero de 2016;0
30014 Campos del Río;Nigeria;Hombres;1 de enero de 2015;0
30014 Campos del Río;Nigeria;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Nigeria;Mujeres;1 de enero de 2019;0
30014 Campos del Río;Nigeria;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Nigeria;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Nigeria;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Nigeria;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Senegal;Total;1 de enero de 2020;0
30014 Campos del Río;Senegal;Total;1 de enero de 2019;1
30014 Campos del Río;Senegal;Total;1 de enero de 2018;0
30014 Campos del Río;Senegal;Total;1 de enero de 2017;0
30014 Campos del Río;Senegal;Total;1 de enero de 2016;0
30014 Campos del Río;Senegal;Total;1 de enero de 2015;2
30014 Campos del Río;Senegal;Hombres;1 de enero de 2020;0
30014 Campos del Río;Senegal;Hombres;1 de enero de 2019;1
30014 Campos del Río;Senegal;Hombres;1 de enero de 2018;0
30014 Campos del Río;Senegal;Hombres;1 de enero de 2017;0
30014 Campos del Río;Senegal;Hombres;1 de enero de 2016;0
30014 Campos del Río;Senegal;Hombres;1 de enero de 2015;2
30014 Campos del Río;Senegal;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Senegal;Mujeres;1 de enero de 2019;0
30014 Campos del Río;Senegal;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Senegal;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Senegal;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Senegal;Mujeres;1 de enero de 2015;0
30014 Campos del Río;América;Total;1 de enero de 2020;25
30014 Campos del Río;América;Total;1 de enero de 2019;27
30014 Campos del Río;América;Total;1 de enero de 2018;18
30014 Campos del Río;América;Total;1 de enero de 2017;15
30014 Campos del Río;América;Total;1 de enero de 2016;15
30014 Campos del Río;América;Total;1 de enero de 2015;21
30014 Campos del Río;América;Hombres;1 de enero de 2020;6
30014 Campos del Río;América;Hombres;1 de enero de 2019;6
30014 Campos del Río;América;Hombres;1 de enero de 2018;5
30014 Campos del Río;América;Hombres;1 de enero de 2017;4
30014 Campos del Río;América;Hombres;1 de enero de 2016;5
30014 Campos del Río;América;Hombres;1 de enero de 2015;7
30014 Campos del Río;América;Mujeres;1 de enero de 2020;19
30014 Campos del Río;América;Mujeres;1 de enero de 2019;21
30014 Campos del Río;América;Mujeres;1 de enero de 2018;13
30014 Campos del Río;América;Mujeres;1 de enero de 2017;11
30014 Campos del Río;América;Mujeres;1 de enero de 2016;10
30014 Campos del Río;América;Mujeres;1 de enero de 2015;14
30014 Campos del Río;Argentina;Total;1 de enero de 2020;0
30014 Campos del Río;Argentina;Total;1 de enero de 2019;1
30014 Campos del Río;Argentina;Total;1 de enero de 2018;3
30014 Campos del Río;Argentina;Total;1 de enero de 2017;2
30014 Campos del Río;Argentina;Total;1 de enero de 2016;1
30014 Campos del Río;Argentina;Total;1 de enero de 2015;1
30014 Campos del Río;Argentina;Hombres;1 de enero de 2020;0
30014 Campos del Río;Argentina;Hombres;1 de enero de 2019;1
30014 Campos del Río;Argentina;Hombres;1 de enero de 2018;1
30014 Campos del Río;Argentina;Hombres;1 de enero de 2017;1
30014 Campos del Río;Argentina;Hombres;1 de enero de 2016;1
30014 Campos del Río;Argentina;Hombres;1 de enero de 2015;1
30014 Campos del Río;Argentina;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Argentina;Mujeres;1 de enero de 2019;0
30014 Campos del Río;Argentina;Mujeres;1 de enero de 2018;2
30014 Campos del Río;Argentina;Mujeres;1 de enero de 2017;1
30014 Campos del Río;Argentina;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Argentina;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Bolivia;Total;1 de enero de 2020;4
30014 Campos del Río;Bolivia;Total;1 de enero de 2019;3
30014 Campos del Río;Bolivia;Total;1 de enero de 2018;1
30014 Campos del Río;Bolivia;Total;1 de enero de 2017;2
30014 Campos del Río;Bolivia;Total;1 de enero de 2016;2
30014 Campos del Río;Bolivia;Total;1 de enero de 2015;4
30014 Campos del Río;Bolivia;Hombres;1 de enero de 2020;1
30014 Campos del Río;Bolivia;Hombres;1 de enero de 2019;0
30014 Campos del Río;Bolivia;Hombres;1 de enero de 2018;0
30014 Campos del Río;Bolivia;Hombres;1 de enero de 2017;0
30014 Campos del Río;Bolivia;Hombres;1 de enero de 2016;0
30014 Campos del Río;Bolivia;Hombres;1 de enero de 2015;1
30014 Campos del Río;Bolivia;Mujeres;1 de enero de 2020;3
30014 Campos del Río;Bolivia;Mujeres;1 de enero de 2019;3
30014 Campos del Río;Bolivia;Mujeres;1 de enero de 2018;1
30014 Campos del Río;Bolivia;Mujeres;1 de enero de 2017;2
30014 Campos del Río;Bolivia;Mujeres;1 de enero de 2016;2
30014 Campos del Río;Bolivia;Mujeres;1 de enero de 2015;3
30014 Campos del Río;Brasil;Total;1 de enero de 2020;2
30014 Campos del Río;Brasil;Total;1 de enero de 2019;2
30014 Campos del Río;Brasil;Total;1 de enero de 2018;2
30014 Campos del Río;Brasil;Total;1 de enero de 2017;2
30014 Campos del Río;Brasil;Total;1 de enero de 2016;2
30014 Campos del Río;Brasil;Total;1 de enero de 2015;2
30014 Campos del Río;Brasil;Hombres;1 de enero de 2020;0
30014 Campos del Río;Brasil;Hombres;1 de enero de 2019;0
30014 Campos del Río;Brasil;Hombres;1 de enero de 2018;0
30014 Campos del Río;Brasil;Hombres;1 de enero de 2017;0
30014 Campos del Río;Brasil;Hombres;1 de enero de 2016;0
30014 Campos del Río;Brasil;Hombres;1 de enero de 2015;0
30014 Campos del Río;Brasil;Mujeres;1 de enero de 2020;2
30014 Campos del Río;Brasil;Mujeres;1 de enero de 2019;2
30014 Campos del Río;Brasil;Mujeres;1 de enero de 2018;2
30014 Campos del Río;Brasil;Mujeres;1 de enero de 2017;2
30014 Campos del Río;Brasil;Mujeres;1 de enero de 2016;2
30014 Campos del Río;Brasil;Mujeres;1 de enero de 2015;2
30014 Campos del Río;Colombia;Total;1 de enero de 2020;1
30014 Campos del Río;Colombia;Total;1 de enero de 2019;2
30014 Campos del Río;Colombia;Total;1 de enero de 2018;1
30014 Campos del Río;Colombia;Total;1 de enero de 2017;2
30014 Campos del Río;Colombia;Total;1 de enero de 2016;2
30014 Campos del Río;Colombia;Total;1 de enero de 2015;4
30014 Campos del Río;Colombia;Hombres;1 de enero de 2020;0
30014 Campos del Río;Colombia;Hombres;1 de enero de 2019;1
30014 Campos del Río;Colombia;Hombres;1 de enero de 2018;1
30014 Campos del Río;Colombia;Hombres;1 de enero de 2017;1
30014 Campos del Río;Colombia;Hombres;1 de enero de 2016;1
30014 Campos del Río;Colombia;Hombres;1 de enero de 2015;2
30014 Campos del Río;Colombia;Mujeres;1 de enero de 2020;1
30014 Campos del Río;Colombia;Mujeres;1 de enero de 2019;1
30014 Campos del Río;Colombia;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Colombia;Mujeres;1 de enero de 2017;1
30014 Campos del Río;Colombia;Mujeres;1 de enero de 2016;1
30014 Campos del Río;Colombia;Mujeres;1 de enero de 2015;2
30014 Campos del Río;Cuba;Total;1 de enero de 2020;2
30014 Campos del Río;Cuba;Total;1 de enero de 2019;2
30014 Campos del Río;Cuba;Total;1 de enero de 2018;0
30014 Campos del Río;Cuba;Total;1 de enero de 2017;0
30014 Campos del Río;Cuba;Total;1 de enero de 2016;0
30014 Campos del Río;Cuba;Total;1 de enero de 2015;0
30014 Campos del Río;Cuba;Hombres;1 de enero de 2020;0
30014 Campos del Río;Cuba;Hombres;1 de enero de 2019;0
30014 Campos del Río;Cuba;Hombres;1 de enero de 2018;0
30014 Campos del Río;Cuba;Hombres;1 de enero de 2017;0
30014 Campos del Río;Cuba;Hombres;1 de enero de 2016;0
30014 Campos del Río;Cuba;Hombres;1 de enero de 2015;0
30014 Campos del Río;Cuba;Mujeres;1 de enero de 2020;2
30014 Campos del Río;Cuba;Mujeres;1 de enero de 2019;2
30014 Campos del Río;Cuba;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Cuba;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Cuba;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Cuba;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Chile;Total;1 de enero de 2020;1
30014 Campos del Río;Chile;Total;1 de enero de 2019;1
30014 Campos del Río;Chile;Total;1 de enero de 2018;1
30014 Campos del Río;Chile;Total;1 de enero de 2017;1
30014 Campos del Río;Chile;Total;1 de enero de 2016;0
30014 Campos del Río;Chile;Total;1 de enero de 2015;0
30014 Campos del Río;Chile;Hombres;1 de enero de 2020;1
30014 Campos del Río;Chile;Hombres;1 de enero de 2019;1
30014 Campos del Río;Chile;Hombres;1 de enero de 2018;1
30014 Campos del Río;Chile;Hombres;1 de enero de 2017;1
30014 Campos del Río;Chile;Hombres;1 de enero de 2016;0
30014 Campos del Río;Chile;Hombres;1 de enero de 2015;0
30014 Campos del Río;Chile;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Chile;Mujeres;1 de enero de 2019;0
30014 Campos del Río;Chile;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Chile;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Chile;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Chile;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Ecuador;Total;1 de enero de 2020;6
30014 Campos del Río;Ecuador;Total;1 de enero de 2019;4
30014 Campos del Río;Ecuador;Total;1 de enero de 2018;4
30014 Campos del Río;Ecuador;Total;1 de enero de 2017;2
30014 Campos del Río;Ecuador;Total;1 de enero de 2016;4
30014 Campos del Río;Ecuador;Total;1 de enero de 2015;7
30014 Campos del Río;Ecuador;Hombres;1 de enero de 2020;1
30014 Campos del Río;Ecuador;Hombres;1 de enero de 2019;0
30014 Campos del Río;Ecuador;Hombres;1 de enero de 2018;0
30014 Campos del Río;Ecuador;Hombres;1 de enero de 2017;0
30014 Campos del Río;Ecuador;Hombres;1 de enero de 2016;1
30014 Campos del Río;Ecuador;Hombres;1 de enero de 2015;1
30014 Campos del Río;Ecuador;Mujeres;1 de enero de 2020;5
30014 Campos del Río;Ecuador;Mujeres;1 de enero de 2019;4
30014 Campos del Río;Ecuador;Mujeres;1 de enero de 2018;4
30014 Campos del Río;Ecuador;Mujeres;1 de enero de 2017;2
30014 Campos del Río;Ecuador;Mujeres;1 de enero de 2016;3
30014 Campos del Río;Ecuador;Mujeres;1 de enero de 2015;6
30014 Campos del Río;Paraguay;Total;1 de enero de 2020;1
30014 Campos del Río;Paraguay;Total;1 de enero de 2019;1
30014 Campos del Río;Paraguay;Total;1 de enero de 2018;1
30014 Campos del Río;Paraguay;Total;1 de enero de 2017;2
30014 Campos del Río;Paraguay;Total;1 de enero de 2016;2
30014 Campos del Río;Paraguay;Total;1 de enero de 2015;2
30014 Campos del Río;Paraguay;Hombres;1 de enero de 2020;0
30014 Campos del Río;Paraguay;Hombres;1 de enero de 2019;0
30014 Campos del Río;Paraguay;Hombres;1 de enero de 2018;0
30014 Campos del Río;Paraguay;Hombres;1 de enero de 2017;0
30014 Campos del Río;Paraguay;Hombres;1 de enero de 2016;1
30014 Campos del Río;Paraguay;Hombres;1 de enero de 2015;1
30014 Campos del Río;Paraguay;Mujeres;1 de enero de 2020;1
30014 Campos del Río;Paraguay;Mujeres;1 de enero de 2019;1
30014 Campos del Río;Paraguay;Mujeres;1 de enero de 2018;1
30014 Campos del Río;Paraguay;Mujeres;1 de enero de 2017;2
30014 Campos del Río;Paraguay;Mujeres;1 de enero de 2016;1
30014 Campos del Río;Paraguay;Mujeres;1 de enero de 2015;1
30014 Campos del Río;Perú;Total;1 de enero de 2020;0
30014 Campos del Río;Perú;Total;1 de enero de 2019;0
30014 Campos del Río;Perú;Total;1 de enero de 2018;0
30014 Campos del Río;Perú;Total;1 de enero de 2017;0
30014 Campos del Río;Perú;Total;1 de enero de 2016;0
30014 Campos del Río;Perú;Total;1 de enero de 2015;0
30014 Campos del Río;Perú;Hombres;1 de enero de 2020;0
30014 Campos del Río;Perú;Hombres;1 de enero de 2019;0
30014 Campos del Río;Perú;Hombres;1 de enero de 2018;0
30014 Campos del Río;Perú;Hombres;1 de enero de 2017;0
30014 Campos del Río;Perú;Hombres;1 de enero de 2016;0
30014 Campos del Río;Perú;Hombres;1 de enero de 2015;0
30014 Campos del Río;Perú;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Perú;Mujeres;1 de enero de 2019;0
30014 Campos del Río;Perú;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Perú;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Perú;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Perú;Mujeres;1 de enero de 2015;0
30014 Campos del Río;República Dominicana;Total;1 de enero de 2020;1
30014 Campos del Río;República Dominicana;Total;1 de enero de 2019;1
30014 Campos del Río;República Dominicana;Total;1 de enero de 2018;0
30014 Campos del Río;República Dominicana;Total;1 de enero de 2017;0
30014 Campos del Río;República Dominicana;Total;1 de enero de 2016;0
30014 Campos del Río;República Dominicana;Total;1 de enero de 2015;0
30014 Campos del Río;República Dominicana;Hombres;1 de enero de 2020;0
30014 Campos del Río;República Dominicana;Hombres;1 de enero de 2019;0
30014 Campos del Río;República Dominicana;Hombres;1 de enero de 2018;0
30014 Campos del Río;República Dominicana;Hombres;1 de enero de 2017;0
30014 Campos del Río;República Dominicana;Hombres;1 de enero de 2016;0
30014 Campos del Río;República Dominicana;Hombres;1 de enero de 2015;0
30014 Campos del Río;República Dominicana;Mujeres;1 de enero de 2020;1
30014 Campos del Río;República Dominicana;Mujeres;1 de enero de 2019;1
30014 Campos del Río;República Dominicana;Mujeres;1 de enero de 2018;0
30014 Campos del Río;República Dominicana;Mujeres;1 de enero de 2017;0
30014 Campos del Río;República Dominicana;Mujeres;1 de enero de 2016;0
30014 Campos del Río;República Dominicana;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Uruguay;Total;1 de enero de 2020;1
30014 Campos del Río;Uruguay;Total;1 de enero de 2019;1
30014 Campos del Río;Uruguay;Total;1 de enero de 2018;1
30014 Campos del Río;Uruguay;Total;1 de enero de 2017;0
30014 Campos del Río;Uruguay;Total;1 de enero de 2016;0
30014 Campos del Río;Uruguay;Total;1 de enero de 2015;0
30014 Campos del Río;Uruguay;Hombres;1 de enero de 2020;0
30014 Campos del Río;Uruguay;Hombres;1 de enero de 2019;0
30014 Campos del Río;Uruguay;Hombres;1 de enero de 2018;0
30014 Campos del Río;Uruguay;Hombres;1 de enero de 2017;0
30014 Campos del Río;Uruguay;Hombres;1 de enero de 2016;0
30014 Campos del Río;Uruguay;Hombres;1 de enero de 2015;0
30014 Campos del Río;Uruguay;Mujeres;1 de enero de 2020;1
30014 Campos del Río;Uruguay;Mujeres;1 de enero de 2019;1
30014 Campos del Río;Uruguay;Mujeres;1 de enero de 2018;1
30014 Campos del Río;Uruguay;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Uruguay;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Uruguay;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Venezuela;Total;1 de enero de 2020;1
30014 Campos del Río;Venezuela;Total;1 de enero de 2019;2
30014 Campos del Río;Venezuela;Total;1 de enero de 2018;1
30014 Campos del Río;Venezuela;Total;1 de enero de 2017;1
30014 Campos del Río;Venezuela;Total;1 de enero de 2016;1
30014 Campos del Río;Venezuela;Total;1 de enero de 2015;1
30014 Campos del Río;Venezuela;Hombres;1 de enero de 2020;1
30014 Campos del Río;Venezuela;Hombres;1 de enero de 2019;1
30014 Campos del Río;Venezuela;Hombres;1 de enero de 2018;1
30014 Campos del Río;Venezuela;Hombres;1 de enero de 2017;1
30014 Campos del Río;Venezuela;Hombres;1 de enero de 2016;1
30014 Campos del Río;Venezuela;Hombres;1 de enero de 2015;1
30014 Campos del Río;Venezuela;Mujeres;1 de enero de 2020;0
30014 Campos del Río;Venezuela;Mujeres;1 de enero de 2019;1
30014 Campos del Río;Venezuela;Mujeres;1 de enero de 2018;0
30014 Campos del Río;Venezuela;Mujeres;1 de enero de 2017;0
30014 Campos del Río;Venezuela;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Venezuela;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Asia;Total;1 de enero de 2020;4
30014 Campos del Río;Asia;Total;1 de enero de 2019;4
30014 Campos del Río;Asia;Total;1 de enero de 2018;4
30014 Campos del Río;Asia;Total;1 de enero de 2017;4
30014 Campos del Río;Asia;Total;1 de enero de 2016;1
30014 Campos del Río;Asia;Total;1 de enero de 2015;1
30014 Campos del Río;Asia;Hombres;1 de enero de 2020;3
30014 Campos del Río;Asia;Hombres;1 de enero de 2019;3
30014 Campos del Río;Asia;Hombres;1 de enero de 2018;3
30014 Campos del Río;Asia;Hombres;1 de enero de 2017;3
30014 Campos del Río;Asia;Hombres;1 de enero de 2016;1
30014 Campos del Río;Asia;Hombres;1 de enero de 2015;1
30014 Campos del Río;Asia;Mujeres;1 de enero de 2020;1
30014 Campos del Río;Asia;Mujeres;1 de enero de 2019;1
30014 Campos del Río;Asia;Mujeres;1 de enero de 2018;1
30014 Campos del Río;Asia;Mujeres;1 de enero de 2017;1
30014 Campos del Río;Asia;Mujeres;1 de enero de 2016;0
30014 Campos del Río;Asia;Mujeres;1 de enero de 2015;0
30014 Campos del Río;China;Total;1 de enero de 2020;3
30014 Campos del Río;China;Total;1 de enero de 2019;3
30014 Campos del Río;China;Total;1 de enero de 2018;3
30014 Campos del Río;China;Total;1 de enero de 2017;3
30014 Campos del Río;China;Total;1 de enero de 2016;0
30014 Campos del Río;China;Total;1 de enero de 2015;0
30014 Campos del Río;China;Hombres;1 de enero de 2020;2
30014 Campos del Río;China;Hombres;1 de enero de 2019;2
30014 Campos del Río;China;Hombres;1 de enero de 2018;2
30014 Campos del Río;China;Hombres;1 de enero de 2017;2
30014 Campos del Río;China;Hombres;1 de enero de 2016;0
30014 Campos del Río;China;Hombres;1 de enero de 2015;0
30014 Campos del Río;China;Mujeres;1 de enero de 2020;1
30014 Campos del Río;China;Mujeres;1 de enero de 2019;1
30014 Campos del Río;China;Mujeres;1 de enero de 2018;1
30014 Campos del Río;China;Mujeres;1 de enero de 2017;1
30014 Campos del Río;China;Mujeres;1 de enero de 2016;0
30014 Campos del Río;China;Mujeres;1 de enero de 2015;0
30014 Campos del Río;Pakistán;Total;1 de enero de 2020;0
30014 Campos del Río;Pakistán;Total;1 de enero de 2019;0
30014 Campos del Río;Pakistán;Total;1 de enero de 2018;0
30014 Campos del Río;Pakistán;Total;1 de enero de 2017;0
30014 Campos del Río;Pakistán;Total;1 de enero de 2016;0
